,w_star,method,gamma,N,mean_variance,expected_return
3163,"[3.26446489e-01 0.00000000e+00 2.44596010e-16 6.73553511e-01
 0.00000000e+00]",SAA,10,200,0.9805030681091269,27.84103252327001
3164,[0.32154351 0.01803059 0.00236825 0.5672305  0.09082715],bagging,10,200,1.0186632142534413,27.382865871999996
3165,"[4.55056110e-01 1.02283633e-15 0.00000000e+00 5.08052880e-01
 3.68910105e-02]",SAA,10,50,0.9874340788349607,27.344496264390028
3166,"[4.70046949e-01 2.87144603e-04 2.92814737e-03 3.59623107e-01
 1.67114652e-01]",bagging,10,50,1.0496810580926161,26.71961120694463
3167,"[5.67803337e-01 0.00000000e+00 0.00000000e+00 4.32196663e-01
 2.68882139e-16]",SAA,10,100,0.97958836781011,27.220745423910007
3168,"[5.33504430e-01 6.98272755e-15 8.93922443e-06 4.64250695e-01
 2.23593653e-03]",bagging,10,100,0.9775283584866576,27.298833888781605
3169,"[5.77584783e-01 1.18394877e-15 0.00000000e+00 4.22415217e-01
 6.08020578e-16]",SAA,10,200,0.9806149604595262,27.195607107690044
3170,"[5.54061841e-01 2.87255081e-15 1.01794409e-14 4.44870593e-01
 1.06756617e-03]",bagging,10,200,0.9787119657938566,27.251257025740966
3171,"[0.00000000e+00 6.14039910e-01 7.07146092e-17 3.85960090e-01
 1.36038409e-16]",SAA,10,50,1.1729268785512312,26.549281512300006
3172,[0.11702446 0.41744684 0.00490363 0.43402549 0.02659958],bagging,10,50,1.1197308166261242,26.8120872916
3173,"[1.00000000e+00 0.00000000e+00 2.25514052e-17 0.00000000e+00
 4.16333634e-17]",SAA,10,100,1.1039999999999996,26.11
3174,[0.67023451 0.20805794 0.00746868 0.00633807 0.1079008 ],bagging,10,100,1.1714994626223443,25.751625767100002
3175,"[8.98926046e-01 0.00000000e+00 7.80625564e-18 1.01073954e-01
 2.38524478e-16]",SAA,10,200,1.060413375678726,26.369760061780006
3176,[0.80681812 0.03237026 0.00570583 0.15415223 0.00095356],bagging,10,200,1.0533026474559875,26.491116891999997
3177,"[4.92985102e-01 0.00000000e+00 5.75928194e-16 5.07014898e-01
 0.00000000e+00]",SAA,10,50,0.9744766816917836,27.413028287860016
3178,"[4.88544597e-01 1.12207727e-03 5.43960434e-14 5.10333325e-01
 5.59044099e-15]",bagging,10,50,0.9746242107357825,27.420546756648406
3179,"[6.99872288e-01 1.08420217e-18 2.16027283e-16 0.00000000e+00
 3.00127712e-01]",SAA,10,100,1.1723842714381014,25.530753515840004
3180,"[5.52547021e-01 2.00077965e-04 1.70035223e-04 1.25470292e-01
 3.21612574e-01]",bagging,10,100,1.1457162695363934,25.81204071563235
3181,"[1.23557954e-01 2.32452946e-15 0.00000000e+00 8.76442046e-01
 6.21031004e-16]",SAA,10,200,1.0202992639285706,28.362456058220072
3182,"[1.62618139e-01 6.23889230e-04 2.16314365e-14 8.36757971e-01
 3.32704475e-15]",bagging,10,200,1.0099017537697281,28.259906465059007
3183,"[4.38764937e-01 9.02056208e-17 1.08420217e-17 5.61235063e-01
 8.71698547e-17]",True,10,200,0.9738017617172878,27.552374111910005
3184,"[2.67669519e-01 1.97324795e-17 2.79432049e-02 6.81071449e-01
 2.33158271e-02]",SAA,20,50,2.423823456068508,27.893315619298004
3185,[0.32893367 0.0252619  0.05205399 0.45604472 0.13770573],bagging,20,50,2.47506795460275,27.1387580547
3186,"[2.33964308e-16 5.38124482e-01 2.43619779e-16 0.00000000e+00
 4.61875518e-01]",SAA,20,100,2.700649483860164,24.73426821646001
3187,[0.16464253 0.29885541 0.00097341 0.05400069 0.48152796],bagging,20,100,2.6099042003060817,25.0531787554
3188,"[1.00000000e+00 6.02573547e-14 0.00000000e+00 9.80604487e-14
 0.00000000e+00]",SAA,20,200,2.4095000000009392,26.110000000004334
3189,"[9.88691310e-01 1.54036954e-05 5.40261175e-04 1.07530247e-02
 2.55979049e-15]",bagging,20,200,2.406513619343099,26.139128727614594
3190,"[9.41291965e-01 0.00000000e+00 5.87080351e-02 2.24646690e-16
 8.32667268e-17]",SAA,20,50,2.4970479007440187,26.273795420540008
3191,[0.71482636 0.11420207 0.04688644 0.03107254 0.09301259],bagging,20,50,2.5003458503654494,26.038373433700002
3192,"[0.00000000e+00 0.00000000e+00 5.50423596e-12 1.00000000e+00
 0.00000000e+00]",SAA,20,100,2.4960000000402416,28.680000000159072
3193,"[9.11438348e-02 8.66537246e-03 2.42591936e-12 8.99401655e-01
 7.89137885e-04]",bagging,20,100,2.4508460825102993,28.412140385874007
3194,"[7.79638096e-02 5.65346381e-15 0.00000000e+00 9.22036190e-01
 1.33920652e-15]",SAA,20,200,2.4581297263406325,28.479632997856175
3195,[0.2029197  0.02771657 0.00398382 0.76131002 0.00406989],bagging,20,200,2.4107215657013423,28.0448818085
3196,"[1.00000000e+00 3.46944695e-16 0.00000000e+00 0.00000000e+00
 1.87350135e-16]",SAA,20,50,2.409500000000004,26.11000000000001
3197,[0.75766628 0.02431377 0.01526948 0.16759345 0.03515702],bagging,20,50,2.3920606518345515,26.4935815741
3198,[2.8613394e-01 0.0000000e+00 4.7921736e-16 7.1386606e-01 0.0000000e+00],SAA,20,100,2.382804267661429,27.944635774200012
3199,"[3.40117453e-01 1.94845244e-03 5.59338291e-15 6.48495701e-01
 9.43839422e-03]",bagging,20,100,2.3702362012397797,27.75666426076216
3200,"[5.15811584e-01 0.00000000e+00 1.28803218e-16 3.25027694e-01
 1.59160721e-01]",SAA,20,200,2.3779215912677816,26.638140955940003
3201,"[4.98590880e-01 3.87608705e-04 2.39582309e-03 3.09074314e-01
 1.89551374e-01]",bagging,20,200,2.3905587908241275,26.544822328394048
3202,"[6.06046507e-01 0.00000000e+00 4.73704800e-02 3.46583013e-01
 2.81892565e-17]",SAA,20,50,2.412242331922765,27.132881982609995
3203,[0.46393207 0.00916656 0.05637312 0.31223684 0.15829142],bagging,20,50,2.47739793782569,26.7559776001
3204,"[2.46272424e-01 0.00000000e+00 0.00000000e+00 7.53727576e-01
 3.91180144e-16]",SAA,20,100,2.3943229719862904,28.047079870320008
3205,"[2.35594861e-01 7.47471119e-16 2.56346083e-05 7.63751711e-01
 6.27794226e-04]",bagging,20,100,2.397695141952552,28.071701796754567
3206,"[1.00000000e+00 0.00000000e+00 1.56014091e-13 0.00000000e+00
 0.00000000e+00]",SAA,20,200,2.4095000000011537,26.110000000004508
3207,"[9.25959899e-01 1.24446011e-03 7.64659256e-14 5.95964445e-02
 1.31991960e-02]",bagging,20,200,2.3910932351344414,26.23656838980531
3208,"[1.08322288e-16 7.34203131e-16 0.00000000e+00 2.97503701e-01
 7.02496299e-01]",SAA,20,50,2.642994608948202,25.51876665450002
3209,[0.14527076 0.01440669 0.02240601 0.27825381 0.53966273],bagging,20,50,2.5886100969110086,25.833109969699997
3210,"[1.00000000e+00 0.00000000e+00 1.08218989e-13 0.00000000e+00
 0.00000000e+00]",SAA,20,100,2.4095000000008,26.110000000003126
3211,"[9.31735784e-01 3.47873089e-02 7.72665993e-05 1.62044277e-02
 1.71952132e-02]",bagging,20,100,2.407763264470577,26.08736562394077
3212,"[1.00000000e+00 0.00000000e+00 1.97758476e-16 0.00000000e+00
 0.00000000e+00]",SAA,20,200,2.4095000000000013,26.110000000000007
3213,"[6.94950457e-01 3.81417527e-03 5.15943280e-04 1.07014441e-01
 1.93704984e-01]",bagging,20,200,2.405494465337206,26.0091832326187
3214,"[1.00000000e+00 0.00000000e+00 4.15056878e-13 0.00000000e+00
 0.00000000e+00]",SAA,20,50,2.409500000003069,26.110000000011993
3215,"[7.32394752e-01 2.91099902e-03 2.49484993e-13 9.64926486e-02
 1.68201601e-01]",bagging,20,50,2.4012118905592654,26.03073713404941
3216,"[0.00000000e+00 5.52334797e-17 9.79438881e-17 2.99044625e-01
 7.00955375e-01]",SAA,20,100,2.6422628115289886,25.525700812500006
3217,"[1.05829813e-01 2.36293812e-16 1.73660215e-03 3.15630249e-01
 5.76803336e-01]",bagging,20,100,2.5677134341224344,25.812784425365003
3218,"[6.56663108e-01 5.55111512e-17 1.04950770e-16 3.43336892e-01
 0.00000000e+00]",SAA,20,200,2.3415759027917606,26.992375812440002
3219,"[6.33434179e-01 3.17814262e-04 1.14578616e-15 3.66248007e-01
 1.77231602e-16]",bagging,20,200,2.340726342173744,27.050971351995052
3220,"[0.00000000e+00 0.00000000e+00 1.30973757e-01 8.69026243e-01
 3.70385501e-17]",SAA,20,50,2.6815403684121195,28.70881422654
3221,[0.00488241 0.01420565 0.11907013 0.85475313 0.00708867],bagging,20,50,2.657364030454734,28.6124547276
3222,"[1.00000000e+00 2.08166817e-17 0.00000000e+00 4.09394740e-16
 2.35922393e-16]",SAA,20,100,2.409500000000003,26.110000000000017
3223,[0.90673809 0.02605096 0.01083968 0.03470357 0.0216677 ],bagging,20,100,2.4161621659255514,26.164166357100004
3224,[0.61902295 0.00462322 0.00779378 0.24350636 0.12505368],SAA,20,200,2.3847760144467927,26.512041229900003
3225,[0.49106931 0.11810011 0.02598984 0.2613829  0.10345783],bagging,20,200,2.432757473179744,26.548301734600003
3226,"[4.74692130e-01 0.00000000e+00 5.56412555e-16 5.25307870e-01
 0.00000000e+00]",SAA,20,50,2.346966462181949,27.460041225900014
3227,[0.45094785 0.00515413 0.00096291 0.52453643 0.01839867],bagging,20,50,2.3539461997228943,27.4205967328
3228,"[3.15058486e-01 6.31439345e-16 7.49400542e-16 0.00000000e+00
 6.84941514e-01]",SAA,20,100,2.6038431404548525,24.78806287798004
3229,"[3.83272283e-01 1.60309230e-02 3.91612322e-14 8.09084397e-02
 5.19788354e-01]",bagging,20,100,2.522045051044512,25.300315328277133
3230,"[8.36231452e-02 1.14025542e-15 0.00000000e+00 2.87934620e-01
 6.28442234e-01]",SAA,20,200,2.5913083469951905,25.637098440892025
3231,"[2.69166728e-01 5.55063602e-16 2.83634114e-15 2.54219412e-01
 4.76613860e-01]",bagging,20,200,2.499834046968094,25.843479139040095
3232,"[1.00000000e+00 0.00000000e+00 6.21724894e-15 0.00000000e+00
 0.00000000e+00]",SAA,20,50,2.4095000000000457,26.11000000000018
3233,[0.80047683 0.00470012 0.00089171 0.06573699 0.12819435],bagging,20,50,2.4024876545849247,26.0297867317
3234,"[7.98796573e-01 5.37764278e-16 0.00000000e+00 2.01203427e-01
 1.31838984e-16]",SAA,20,100,2.3573120731873276,26.627092807390017
3235,[0.65141243 0.00123216 0.0172628  0.26960115 0.06049146],bagging,20,100,2.3823182279460573,26.733180705700004
3236,"[5.93665419e-01 6.17492773e-02 1.92229045e-16 3.44585303e-01
 5.49690501e-17]",SAA,20,200,2.3514915914944075,26.940009860863007
3237,"[4.88878239e-01 1.92342931e-01 5.54506250e-05 3.02442978e-01
 1.62804008e-02]",bagging,20,200,2.3817179957738683,26.682903334246493
3238,"[7.52572662e-01 6.38459554e-16 2.47427338e-01 4.38329386e-16
 0.00000000e+00]",SAA,20,50,2.9540447142665274,26.80032227302003
3239,"[7.46945354e-01 8.91741389e-16 2.46902550e-01 3.58853449e-03
 2.56356180e-03]",bagging,20,50,2.9521222705256127,26.803132981437223
3240,"[5.67274436e-02 0.00000000e+00 5.07406617e-17 9.43272556e-01
 0.00000000e+00]",SAA,20,100,2.467923485731355,28.534210458476004
3241,[0.11426716 0.0177447  0.00305566 0.81942993 0.04550255],bagging,20,100,2.4439415590897866,28.120670060000002
3242,"[0.00000000e+00 0.00000000e+00 2.35256259e-13 1.00000000e+00
 0.00000000e+00]",SAA,20,200,2.49600000000172,28.6800000000068
3243,"[2.74811519e-01 1.94013043e-02 9.76829942e-05 7.05293551e-01
 3.95943337e-04]",bagging,20,200,2.385330615663869,27.90465163359404
3244,"[2.81025203e-16 2.65412692e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,20,50,2.496000000000003,28.680000000000014
3245,[0.15119331 0.00189523 0.00176267 0.84078719 0.0043616 ],bagging,20,50,2.428940332930935,28.265617332599998
3246,"[3.50100599e-16 6.67653897e-17 2.14933127e-17 6.51140764e-01
 3.48859236e-01]",SAA,20,100,2.5222403720676114,27.110133438000013
3247,[0.0263028  0.00371498 0.00779702 0.58884715 0.37333806],bagging,20,100,2.5302503771981346,26.921205184599998
3248,"[1.00000000e+00 0.00000000e+00 4.47341816e-16 0.00000000e+00
 0.00000000e+00]",SAA,20,200,2.4095000000000026,26.110000000000014
3249,"[8.87474203e-01 4.46394587e-15 1.94395193e-14 1.02780624e-01
 9.74517257e-03]",bagging,20,200,2.3790708099505773,26.355338009393275
3250,"[0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.49800181e-16]",SAA,20,50,2.6475000000000013,25.210000000000008
3251,[0.18485865 0.502785   0.01549177 0.09158306 0.20528152],bagging,20,50,2.578021544639128,25.5398906689
3252,"[1.15204355e-01 0.00000000e+00 5.64652491e-16 8.84795645e-01
 0.00000000e+00]",SAA,20,100,2.441898132374452,28.383924807650015
3253,"[4.03568799e-01 1.03605522e-14 7.64672868e-14 5.55715255e-01
 4.07159463e-02]",bagging,20,100,2.3620108315772677,27.45960643682647
3254,"[8.67129112e-01 1.32870888e-01 0.00000000e+00 1.22298005e-16
 3.20056481e-16]",SAA,20,200,2.4223430282791014,25.99041620080001
3255,"[7.27870629e-01 1.54188094e-01 7.03848003e-16 9.13200108e-02
 2.66212655e-02]",bagging,20,200,2.403612791004715,26.15454408246402
3256,"[8.74317969e-01 0.00000000e+00 2.24820162e-15 1.25682031e-01
 5.96050986e-15]",SAA,20,50,2.3727908325313036,26.43300281967021
3257,[0.57180762 0.03777258 0.0300645  0.34068564 0.01966966],bagging,20,50,2.396254319417047,26.997484284000002
3258,"[0.00000000e+00 0.00000000e+00 2.04836148e-14 1.00000000e+00
 0.00000000e+00]",SAA,20,100,2.4960000000001497,28.680000000000593
3259,"[5.24161752e-02 2.98419579e-03 9.39094031e-05 9.17721263e-01
 2.67844568e-02]",bagging,20,100,2.468871769499259,28.414425880351487
3260,[0.26213149 0.42649531 0.         0.3113732  0.        ],SAA,20,200,2.434707939381405,26.526383345
3261,"[3.24449598e-01 2.54633691e-01 1.10824937e-04 2.90765578e-01
 1.30040308e-01]",bagging,20,200,2.4320888499063553,26.3774286190493
3262,"[2.87402325e-01 0.00000000e+00 0.00000000e+00 7.12597675e-01
 1.01481323e-15]",SAA,20,50,2.3824603339103776,27.941376024750024
3263,[0.42114389 0.01855713 0.00487385 0.55048497 0.00494016],bagging,20,50,2.361786667452077,27.5121084886
3264,"[9.37215626e-01 0.00000000e+00 1.56992475e-16 6.27843744e-02
 0.00000000e+00]",SAA,20,100,2.3894520497453167,26.271355852652
3265,"[8.51409385e-01 8.24391973e-05 2.46529963e-04 1.30882805e-01
 1.73788408e-02]",bagging,20,100,2.373259372070916,26.41344126838863
3266,"[4.45622431e-01 4.23272528e-16 0.00000000e+00 5.54377569e-01
 0.00000000e+00]",SAA,20,200,2.350484006082984,27.53475035233001
3267,"[4.42916571e-01 8.72940826e-16 3.80303666e-15 5.55522261e-01
 1.56116813e-03]",bagging,20,200,2.351048243145209,27.53467915967353
3268,[0.72853147 0.         0.         0.         0.27146853],SAA,20,50,2.4420766410860226,25.586065737099997
3269,[0.67304594 0.0143886  0.00466043 0.05817899 0.24972605],bagging,20,50,2.43567750484087,25.777601848599996
3270,"[5.63002125e-01 0.00000000e+00 8.07593981e-02 3.56238477e-01
 8.08949372e-17]",SAA,20,100,2.471996567054087,27.2508516092
3271,[0.56277802 0.00593047 0.08168941 0.33097777 0.01862433],bagging,20,100,2.4812462070425463,27.147243942899998
3272,"[1.00000000e+00 0.00000000e+00 2.38031816e-13 0.00000000e+00
 0.00000000e+00]",SAA,20,200,2.40950000000176,26.110000000006877
3273,"[9.10215978e-01 2.61461328e-04 8.58965319e-14 7.48616093e-02
 1.46609512e-02]",bagging,20,200,2.386775083749866,26.273863380401362
3274,"[4.79593583e-01 0.00000000e+00 8.32667268e-17 5.20406417e-01
 0.00000000e+00]",SAA,20,50,2.34644546573362,27.44744449169
3275,[0.44058176 0.00476748 0.00469074 0.52904778 0.02091224],bagging,20,50,2.360279405906243,27.438088604
3276,"[9.31004082e-02 3.28730099e-15 0.00000000e+00 9.06899592e-01
 6.07153217e-18]",SAA,20,100,2.451387447254289,28.440731956662084
3277,"[1.93063398e-01 8.37155493e-04 9.60308066e-14 7.93416534e-01
 1.26829120e-02]",bagging,20,100,2.412124617515338,28.123849019041305
3278,"[6.72293508e-02 2.63677968e-16 2.94902991e-17 9.32770649e-01
 0.00000000e+00]",SAA,20,200,2.4630314181516075,28.507220562708007
3279,"[1.59904345e-01 1.40456029e-03 6.48417684e-05 8.37407325e-01
 1.21892802e-03]",bagging,20,200,2.42391263912858,28.258701100491262
3280,"[1.00000000e+00 0.00000000e+00 1.31838984e-16 0.00000000e+00
 0.00000000e+00]",SAA,20,50,2.4095000000000004,26.110000000000003
3281,"[8.91498452e-01 1.86027005e-02 4.19256055e-04 8.85520297e-02
 9.27561574e-04]",bagging,20,50,2.38463286789954,26.320215811969817
3282,"[9.07528042e-01 0.00000000e+00 6.93889390e-18 9.24719581e-02
 7.18175519e-16]",SAA,20,100,2.3811610774228775,26.347652934928018
3283,[0.69061547 0.04804069 0.01747869 0.19925536 0.04460979],bagging,20,100,2.395737195339995,26.5415183046
3284,"[1.00000000e+00 0.00000000e+00 5.02958786e-13 0.00000000e+00
 0.00000000e+00]",SAA,20,200,2.4095000000037192,26.110000000014534
3285,"[8.57928389e-01 7.65012541e-05 6.17424435e-13 1.21940891e-01
 2.00542195e-02]",bagging,20,200,2.375204904458128,26.38461461481371
3286,"[1.00000000e+00 1.21569421e-14 0.00000000e+00 6.32827124e-15
 4.88498131e-15]",SAA,20,50,2.4095000000001408,26.110000000000603
3287,"[8.14372414e-01 3.80676251e-02 1.71077653e-14 1.21288857e-01
 2.62711038e-02]",bagging,20,50,2.3804511725357926,26.336748266955496
3288,"[0.00000000e+00 4.26603197e-14 5.43204370e-13 1.00000000e+00
 0.00000000e+00]",SAA,20,100,2.4960000000042366,28.680000000016772
3289,[0.17948561 0.02107407 0.00080799 0.79016464 0.00846769],bagging,20,100,2.4157725972262005,28.107668112199995
3290,"[3.59997870e-01 0.00000000e+00 8.34401992e-16 6.40002130e-01
 0.00000000e+00]",SAA,20,200,2.36509724248817,27.754805474100024
3291,"[4.06218529e-01 1.00939206e-15 3.28175898e-15 5.92486091e-01
 1.29537977e-03]",bagging,20,200,2.35656601690787,27.63018916490872
3292,"[1.00000000e+00 0.00000000e+00 9.19403442e-17 7.63278329e-17
 1.21430643e-17]",SAA,20,50,2.4095000000000013,26.110000000000007
3293,"[8.83056713e-01 2.72965329e-15 2.46449749e-03 8.98040740e-02
 2.46747156e-02]",bagging,20,50,2.386682124074731,26.300050219419067
3294,"[9.69629058e-01 0.00000000e+00 0.00000000e+00 2.06648934e-16
 3.03709424e-02]",SAA,20,100,2.4102449073091172,26.051384091612007
3295,[0.71515925 0.04858058 0.02183082 0.13346259 0.08096676],bagging,20,100,2.419930166098184,26.3139184753
3296,"[5.34160666e-01 0.00000000e+00 2.37115015e-16 4.65839334e-01
 1.08962318e-17]",SAA,20,200,2.342050392217979,27.307207088380004
3297,"[4.09728794e-01 6.01380330e-02 4.43291308e-16 3.73040937e-01
 1.57092236e-01]",bagging,20,200,2.3929924749090743,26.711402962910014
3298,"[7.05592888e-01 0.00000000e+00 2.94407112e-01 2.67147415e-16
 8.67361738e-18]",SAA,20,50,3.109444294757641,26.931395842480004
3299,[0.62948504 0.0040056  0.2902632  0.02893644 0.04730972],bagging,20,50,3.1075790083776704,26.8992881792
3300,"[1.00000000e+00 1.38777878e-16 0.00000000e+00 0.00000000e+00
 2.49800181e-16]",SAA,20,100,2.409500000000002,26.11000000000001
3301,[0.71276065 0.05518895 0.00116772 0.13263411 0.09824858],bagging,20,100,2.3925273704554324,26.2148380482
3302,"[1.00000000e+00 2.96429548e-14 0.00000000e+00 1.73749903e-14
 1.16573418e-14]",SAA,20,200,2.4095000000003552,26.110000000001524
3303,"[9.57243904e-01 1.22135824e-02 3.34024200e-04 2.31433385e-02
 7.06515091e-03]",bagging,20,200,2.403369809931281,26.145782342307797
3304,"[0.00000000e+00 0.00000000e+00 6.59472477e-14 1.00000000e+00
 0.00000000e+00]",SAA,20,50,2.4960000000004823,28.680000000001904
3305,[0.14209324 0.13402437 0.01985164 0.64926683 0.05476392],bagging,20,50,2.4530839075194937,27.6076855301
3306,"[3.51458332e-01 0.00000000e+00 1.63931368e-16 6.48541668e-01
 0.00000000e+00]",SAA,20,100,2.366902837830253,27.776752086760006
3307,[0.36590547 0.01091791 0.00406689 0.57863118 0.04047856],bagging,20,100,2.373913610940174,27.520479277
3308,[0.87872118 0.         0.12127882 0.         0.        ],SAA,20,200,2.618888897009027,26.4483679078
3309,[0.65808707 0.00383865 0.16437244 0.16305473 0.01064712],bagging,20,200,2.6827894003449786,26.963646298200004
3310,"[1.00000000e+00 2.63677968e-15 0.00000000e+00 8.04911693e-16
 2.58126853e-15]",SAA,20,50,2.409500000000037,26.110000000000152
3311,"[7.62459618e-01 6.45255254e-06 5.90152157e-02 1.32211909e-01
 4.63068050e-02]",bagging,20,50,2.4680155797354657,26.52505912357953
3312,"[4.05067767e-01 0.00000000e+00 0.00000000e+00 5.94932233e-01
 1.79110199e-16]",SAA,20,100,2.356613889951906,27.63897583881
3313,"[4.49153523e-01 1.87510242e-15 1.21790286e-14 5.50846477e-01
 1.23302882e-15]",bagging,20,100,2.3500176829693027,27.52567544589043
3314,"[9.54722673e-01 0.00000000e+00 1.53523028e-15 4.52773268e-02
 0.00000000e+00]",SAA,20,200,2.394699070768378,26.22636272465404
3315,"[8.18407161e-01 5.21094815e-03 9.44599667e-15 1.04714159e-01
 7.16677311e-02]",bagging,20,200,2.3849579770893503,26.23610679468977
3316,"[3.80639964e-13 5.76205750e-14 0.00000000e+00 1.00000000e+00
 1.30284672e-13]",SAA,20,50,2.496000000003436,28.68000000001454
3317,"[6.18878459e-02 2.96335015e-13 2.95474576e-03 6.85592230e-01
 2.49565178e-01]",bagging,20,50,2.485237062399613,27.398554969360475
3318,"[4.79760119e-01 0.00000000e+00 5.72458747e-17 5.20239881e-01
 0.00000000e+00]",SAA,20,100,2.346428129361493,27.44701649417
3319,"[4.69230768e-01 7.76821585e-03 4.88303010e-05 5.19880628e-01
 3.07155726e-03]",bagging,20,100,2.348717433721584,27.4333099353442
3320,"[3.54682265e-01 0.00000000e+00 1.13841228e-17 6.45317735e-01
 1.86482774e-17]",SAA,20,200,2.366213750775195,27.76846657895
3321,[0.35984164 0.0209878  0.00515399 0.581789   0.03222757],bagging,20,200,2.375757474412226,27.538489132
3322,"[7.34247830e-01 9.02056208e-17 0.00000000e+00 2.65752170e-01
 4.30211422e-16]",SAA,20,50,2.347997158562257,26.79298307690002
3323,"[6.45746374e-01 4.62600810e-02 5.06149774e-04 3.05196808e-01
 2.29058720e-03]",bagging,20,50,2.3521173429651774,26.849713047554598
3324,"[4.67883236e-01 3.97576937e-16 7.48504829e-02 4.57266281e-01
 7.11236625e-17]",SAA,20,100,2.4623439242207796,27.494007186850013
3325,[0.45198665 0.00470691 0.10514036 0.40205832 0.03610776],bagging,20,100,2.534648048597232,27.362707291
3326,"[8.31442189e-01 0.00000000e+00 1.24466409e-16 1.68557811e-01
 0.00000000e+00]",SAA,20,200,2.363397000024565,26.543193574270003
3327,"[7.67282516e-01 3.00272545e-05 1.40553584e-04 2.27596211e-01
 4.95069220e-03]",bagging,20,200,2.3538336143699587,26.685732547299544
3328,"[6.73255559e-01 1.11022302e-16 1.04083409e-16 3.26744441e-01
 3.12250226e-16]",SAA,20,50,2.342510966764169,26.949733213370017
3329,"[5.72014334e-01 4.14105984e-02 7.63749596e-03 3.78576002e-01
 3.61569624e-04]",bagging,20,50,2.357954532729149,27.06628157051632
3330,"[7.46695158e-01 3.08780779e-16 1.17093835e-16 2.53304842e-01
 0.00000000e+00]",SAA,20,100,2.3495125997576216,26.76099344394001
3331,"[6.48643151e-01 1.43954357e-02 7.52067750e-15 3.14571845e-01
 2.23895678e-02]",bagging,20,100,2.349262062341054,26.86228187061122
3332,"[5.15744225e-01 0.00000000e+00 3.40873163e-16 4.84255775e-01
 0.00000000e+00]",SAA,20,200,2.34324545684633,27.35453734175001
3333,"[5.16878942e-01 2.11741408e-03 2.69041208e-14 4.54539949e-01
 2.64636957e-02]",bagging,20,200,2.3478823963606645,27.22518708392358
3334,"[3.18777323e-01 7.90383384e-17 1.38159539e-01 5.43063138e-01
 0.00000000e+00]",SAA,20,50,2.6063846577646146,27.89113737847
3335,[0.29421067 0.06121899 0.13094917 0.41103835 0.10258282],bagging,20,50,2.6414909740995123,27.278634810200003
3336,"[4.49145136e-01 0.00000000e+00 5.39932682e-17 5.50854864e-01
 0.00000000e+00]",SAA,20,100,2.350018777780335,27.52569700048
3337,"[3.78602527e-01 3.66769049e-02 8.36346944e-05 4.13402521e-01
 1.71234413e-01]",bagging,20,100,2.3951950544414604,26.80918620378716
3338,"[1.00000000e+00 0.00000000e+00 2.51534904e-17 2.08166817e-16
 0.00000000e+00]",SAA,20,200,2.4095000000000013,26.110000000000007
3339,"[8.37402604e-01 1.89784108e-02 3.18651282e-05 1.43587120e-01
 3.97646589e-16]",bagging,20,200,2.370803104953608,26.46202723051299
3340,"[8.29094272e-01 7.63278329e-17 2.10631509e-02 1.49842577e-01
 0.00000000e+00]",SAA,20,50,2.3961534139564673,26.55386161129
3341,[0.55312614 0.06442124 0.06613122 0.29678888 0.01953252],bagging,20,50,2.4671877772644835,26.9615766458
3342,"[5.75740671e-01 5.12963153e-17 4.78946310e-17 2.33207482e-01
 1.91051848e-01]",SAA,20,100,2.3891347269845062,26.340613188210003
3343,[0.45704256 0.05227248 0.00245121 0.25225978 0.23597397],bagging,20,100,2.4184323171019226,26.262671516399998
3344,"[7.98143902e-01 0.00000000e+00 0.00000000e+00 2.01856098e-01
 2.49474920e-16]",SAA,20,200,2.3571998299448085,26.62877017186001
3345,[0.68508217 0.00204237 0.00264598 0.27910015 0.03112933],bagging,20,200,2.355109696071029,26.7727519298
3346,"[7.62436422e-02 6.90419943e-16 0.00000000e+00 9.23756358e-01
 0.00000000e+00]",SAA,20,50,2.4589084984109975,28.484053845282016
3347,[0.21789128 0.00968101 0.00076246 0.75530728 0.01635798],bagging,20,50,2.404186370408241,28.012983423700003
3348,"[2.07500239e-01 6.39679282e-18 1.89839762e-01 6.02659999e-01
 7.04731412e-18]",SAA,20,100,2.7499728589926997,28.18848913341
3349,[0.2436019  0.07681743 0.15225852 0.37279319 0.15452896],bagging,20,100,2.7261481285083304,27.1255031893
3350,"[6.07502974e-01 5.14996032e-17 0.00000000e+00 3.60369029e-01
 3.21279972e-02]",SAA,20,200,2.3468844653415903,26.974141375156
3351,[0.52203959 0.05396045 0.00853512 0.28219107 0.13327378],bagging,20,200,2.3963526262274253,26.5532614954
3352,"[1.00000000e+00 0.00000000e+00 1.13797860e-15 0.00000000e+00
 1.30451205e-15]",SAA,20,50,2.4095000000000164,26.110000000000063
3353,"[9.30664134e-01 2.12518871e-04 3.54278970e-02 2.80098763e-02
 5.68557411e-03]",bagging,20,50,2.4504333249320123,26.26966479704171
3354,"[1.69781491e-01 3.94571723e-14 2.83180621e-17 8.30218509e-01
 2.35002962e-14]",SAA,20,100,2.4202800672050113,28.243661568131564
3355,"[2.87904636e-01 2.57367361e-14 8.87517171e-05 7.11282228e-01
 7.24384013e-04]",bagging,20,100,2.3824675592759625,27.936844875059176
3356,"[9.15273261e-01 0.00000000e+00 2.98025493e-15 8.47267391e-02
 0.00000000e+00]",SAA,20,200,2.3832505281103935,26.327747722098085
